year,week_no,geo_zone,indexed_volume_current,yoy_vol_Growth,yoy_txn_Growth,ats_current,ATS_prior,ATS_YOY_Growth
2020,6,"Ottawa-Gatineau, Quebec",1.028133607,0.03239467,0.008530397,59.50836615,56.75911529,0.048437169
2020,6,QuebecCity,1.056745693,-0.038216773,-0.033712869,56.12396178,54.26247158,0.034305297
2020,6,Regina,1.092192895,0.060001858,0.035686818,77.14436306,77.37706946,-0.003007434
2020,6,Saskatoon,1.107363455,0.078727187,0.055415199,67.21865218,67.15518651,9.45E-04
2020,6,Sherbrooke,1.151196261,0.06762071,0.033042315,55.54143603,54.51449347,0.018837973
2020,6,St.Catherine,1.162282821,0.056763163,0.052970574,53.01202616,55.01163092,-0.036348763
2020,6,StJohn,0.996624593,-0.027942715,-0.01594584,44.28584561,54.65444858,-0.189711967
2020,6,Toronto,1.03386951,0.03144201,0.031236769,71.48471819,71.91777405,-0.006021541
2020,6,Vancouver,1.058130247,0.01433326,0.024687507,66.20042257,66.7202968,-0.007791845
2020,6,Victoria,1.111385906,0.020580123,0.003853576,55.96264216,55.33046327,0.011425512
2020,6,WhiteHorse,0.952023355,-0.01527803,0.015196425,77.66380501,77.05976573,0.007838582
2020,6,Windsor,1.039407146,0.112451781,0.107016631,51.43317176,51.96013881,-0.010141756
2020,6,WinniPeg,1.089283538,0.00821013,0.028167292,62.51177245,63.70362097,-0.018709274
2020,6,YellowKnife,0.970881408,-0.066575921,0.003953939,84.82321479,91.07448738,-0.068639119
2020,7,Calgary,0.883364231,-0.163991246,-0.282316826,73.25248737,64.22675209,0.140529219
2020,7,Charlottetown,0.822512875,-0.172924395,-0.224764468,50.88106614,49.34613442,0.03110541
2020,7,Edmonton,0.86647972,-0.157254433,-0.236955771,70.06032349,65.11725072,0.075910342
2020,7,GreaterSudbury,0.895588156,-0.142214598,-0.200186644,68.64720294,64.24040908,0.068598471
2020,7,Halifax,0.885758867,-0.206239906,-0.25823233,57.24225065,53.92577868,0.061500679
2020,7,Hamilton,0.860033308,-0.142625475,-0.281394225,85.72439502,73.67123613,0.163607393
2020,7,Iqaluit,1.283134558,0.130403897,0.116899807,102.2588424,94.43360015,0.08286502
2020,7,Kelowna,0.988623156,-0.108749252,-0.201791115,69.49307115,64.04526687,0.085061778
2020,7,Kitchener-Cambridge-Waterloo,0.888122272,-0.1507676,-0.290820045,89.08429292,73.91462038,0.205232368
2020,7,London,0.78383033,-0.211481378,-0.289151147,65.10203703,60.13079753,0.082673766
2020,7,Moncton,1.036184901,-0.117814904,-0.184753553,62.79129674,57.30351349,0.095766959
2020,7,Montreal,0.856164703,-0.209276833,-0.28632072,78.11526575,71.41914092,0.093758126
2020,7,Oshawa,0.80746961,-0.220121768,-0.235427008,58.0839097,57.45970694,0.010863313
2020,7,"Ottawa-Gatineau, Ontario",0.850005268,-0.119415733,-0.339117731,119.9506719,92.94010002,0.290623443
2020,7,"Ottawa-Gatineau, Quebec",0.707638731,-0.28156643,-0.328421938,60.29565581,55.53266543,0.085769166
2020,7,QuebecCity,0.820297801,-0.274656746,-0.294307221,57.96543439,54.12206902,0.071012906
2020,7,Regina,1.001125541,-0.072487498,-0.198347292,87.56949459,76.98905111,0.137427898
2020,7,Saskatoon,0.974244862,-0.076797724,-0.228159135,78.86812602,66.63779096,0.183534521
2020,7,Sherbrooke,0.869248063,-0.207903214,-0.263673301,58.34773669,54.78869447,0.064959427
2020,7,St.Catherine,0.890334882,-0.209328713,-0.215647682,56.52376224,57.12086587,-0.010453337
2020,7,StJohn,0.924207039,-0.115782841,-0.171364233,47.57829705,55.76607485,-0.146823635
2020,7,Toronto,0.793135198,-0.215625262,-0.29071179,80.32507127,72.55278123,0.107126011
2020,7,Vancouver,0.884463087,-0.127516767,-0.238147908,73.07807742,63.75032602,0.146316921
2020,7,Victoria,0.928578124,-0.174002252,-0.288658228,62.30203969,53.45329093,0.165541702
2020,7,WhiteHorse,1.028886692,0.023822939,-0.047534434,86.95253273,77.74425247,0.118443228
2020,7,Windsor,0.820459146,-0.177052286,-0.179316127,52.38439221,53.35543675,-0.018199543
2020,7,WinniPeg,0.901999753,-0.182034086,-0.227363296,67.81706255,63.34348601,0.070624098
2020,7,YellowKnife,0.981448232,0.008011933,-0.043266718,88.5871094,89.26505983,-0.007594802
2020,8,Calgary,0.678683024,-0.29392024,-0.361251426,75.89782645,67.74279885,0.120382207
2020,8,Charlottetown,0.599074144,-0.365319667,-0.325285742,51.20864253,53.55768416,-0.04386003
2020,8,Edmonton,0.662456574,-0.31970382,-0.346535798,72.13427574,68.65609924,0.050660852
2020,8,GreaterSudbury,0.672566066,-0.283660217,-0.315856784,72.20074532,66.83912638,0.080216772
2020,8,Halifax,0.574172746,-0.443225454,-0.455508985,60.37555876,57.60675062,0.048063953
2020,8,Hamilton,0.705371193,-0.238250854,-0.405248858,98.28296308,75.83681559,0.295979562
2020,8,Iqaluit,0.995346899,0.016840047,0.031347962,88.78664132,94.21473664,-0.057614079
2020,8,Kelowna,0.705942931,-0.299861555,-0.348801168,73.39227117,66.53719607,0.103026209
2020,8,Kitchener-Cambridge-Waterloo,0.683656966,-0.267340835,-0.412173202,99.78859436,75.01867283,0.330183414
2020,8,London,0.627538295,-0.318005208,-0.34721309,64.7666836,62.08224469,0.043240043
2020,8,Moncton,0.747545875,-0.318757457,-0.327052041,62.79618557,59.18507759,0.061013825
2020,8,Montreal,0.731719726,-0.256771584,-0.299785921,81.80184455,73.9973718,0.105469594
2020,8,Oshawa,0.595207457,-0.352468339,-0.373116553,60.17875323,58.25603732,0.033004578
2020,8,"Ottawa-Gatineau, Ontario",0.596217117,-0.4269155,-0.428877134,117.6192631,107.4372053,0.094772176
2020,8,"Ottawa-Gatineau, Quebec",0.525093064,-0.32503505,-0.363419118,59.41421605,57.14355371,0.039736107
2020,8,QuebecCity,0.609141101,-0.379471746,-0.368233286,56.74935067,55.26969414,0.026771571
2020,8,Regina,0.780359871,-0.293312262,-0.381527117,96.9152288,82.27253829,0.177977862
2020,8,Saskatoon,0.696000741,-0.338125775,-0.425083027,86.69865114,71.07674439,0.219789284
2020,8,Sherbrooke,0.69266361,-0.308268138,-0.372446009,60.48681085,56.10225209,0.07815299
2020,8,St.Catherine,0.701078876,-0.296744094,-0.307251578,58.52070524,58.87147603,-0.005958247
2020,8,StJohn,0.571427715,-0.435790572,-0.420451996,47.61617752,59.91761261,-0.205305828
2020,8,Toronto,0.611247067,-0.345440138,-0.421893081,88.33895267,75.04118832,0.177206207
2020,8,Vancouver,0.617571059,-0.317432211,-0.388735356,81.09842277,67.52850961,0.200950876
2020,8,Victoria,0.630577107,-0.381695815,-0.4679208,70.94331022,55.21117114,0.284944854
2020,8,WhiteHorse,0.662848864,-0.292545921,-0.332615456,82.52856714,75.22695768,0.097061076
2020,8,Windsor,0.608053454,-0.340628167,-0.323703172,53.24405074,55.65784348,-0.04336842
2020,8,WinniPeg,0.70460393,-0.336000364,-0.348517004,72.63516594,67.10831838,0.082357116
2020,8,YellowKnife,0.652803645,-0.38571905,-0.230368526,82.75037734,104.28912,-0.206529144
2020,9,Calgary,0.70443144,-0.246511105,-0.371237221,82.59443074,66.90772233,0.234452883
2020,9,Charlottetown,0.736466597,-0.199811035,-0.257944609,58.4625414,52.63153786,0.110789154
2020,9,Edmonton,0.713649205,-0.259985491,-0.335016296,80.09649158,70.34308746,0.138654763
2020,9,GreaterSudbury,0.757574618,-0.181341477,-0.261539985,75.43362528,67.17046326,0.123017791
2020,9,Halifax,0.693111675,-0.263242371,-0.410501227,71.90182008,55.55684675,0.294202682
2020,9,Hamilton,0.796370177,-0.106313213,-0.35168811,102.5740771,74.63196848,0.374398655
2020,9,Iqaluit,1.043227594,0.070384891,0.033994054,90.98457246,90.9174332,7.38E-04
2020,9,Kelowna,0.808411534,-0.209665332,-0.307504761,82.58636427,69.78301406,0.183473735
2020,9,Kitchener-Cambridge-Waterloo,0.775399812,-0.148129533,-0.344853456,101.4453282,75.00423883,0.352527934
2020,9,London,0.654955842,-0.250489083,-0.324331975,71.31608208,64.02485547,0.113881188
2020,9,Moncton,0.860841057,-0.21201157,-0.280723019,70.50424925,59.01281404,0.194727796
2020,9,Montreal,0.674120983,-0.228249162,-0.298177822,82.95481989,71.02719778,0.167930349
2020,9,Oshawa,0.658786381,-0.236033379,-0.353784662,67.2045901,58.06276579,0.157447276
2020,9,"Ottawa-Gatineau, Ontario",0.717840695,-0.321702855,-0.412848379,139.4952939,107.6301043,0.296062053
2020,9,"Ottawa-Gatineau, Quebec",0.54180426,-0.258172425,-0.317737876,61.1367618,57.10088366,0.070679784
2020,9,QuebecCity,0.624721389,-0.323460822,-0.332029482,58.76432739,56.73860397,0.035702736
2020,9,Regina,0.878685386,-0.175069021,-0.313767964,104.2190163,85.74077588,0.215512867
2020,9,Saskatoon,0.776577675,-0.228950863,-0.366374979,98.07856032,70.47393835,0.391699721
2020,9,Sherbrooke,0.674502623,-0.243691089,-0.343204601,62.29426673,56.94547412,0.093928318
2020,9,St.Catherine,0.699858571,-0.263094484,-0.28911542,58.90512291,59.01456563,-0.001854504
2020,9,StJohn,0.705953171,-0.263284266,-0.426143616,60.77268209,59.5864992,0.019906907
2020,9,Toronto,0.694621999,-0.275054428,-0.386788522,96.31948874,78.02891669,0.234407612
2020,9,Vancouver,0.688242211,-0.256935346,-0.34362204,87.30824301,69.13330455,0.262897001
2020,9,Victoria,0.664035047,-0.355696498,-0.435847048,74.23881744,58.02283473,0.279475878
2020,9,WhiteHorse,0.756796846,-0.284474099,-0.278729623,89.6974516,84.49224635,0.061605715
2020,9,Windsor,0.778208075,-0.203935551,-0.288109217,63.34080993,57.61793093,0.099324618
2020,9,WinniPeg,0.773786079,-0.301091048,-0.339192151,80.42770488,69.0936214,0.164039505
2020,9,YellowKnife,0.823096229,-0.338142766,-0.188513452,98.18229981,116.1894014,-0.154980587
2020,10,Calgary,0.655275994,-0.280686767,-0.333040052,72.51062688,65.9566016,0.099368753
2020,10,Charlottetown,0.67516121,-0.257347582,-0.216550056,47.16628358,49.37438619,-0.044721622
2020,10,Edmonton,0.690603462,-0.280256695,-0.303133825,71.34635279,67.87832957,0.051091759
2020,10,GreaterSudbury,0.632558016,-0.289773238,-0.348230196,70.77972861,64.55960928,0.096346917
2020,10,Halifax,0.627590157,-0.330122306,-0.399144906,61.42123556,55.17371911,0.113233557
2020,10,Hamilton,0.673590771,-0.260270769,-0.420686865,96.02901645,74.52793281,0.288496981
2020,10,Iqaluit,1.028522362,0.179538203,0.154410167,85.63302962,87.1854255,-0.017805681
2020,10,Kelowna,0.749742027,-0.232618713,-0.225537067,68.50501005,66.81077452,0.025358717
2020,10,Kitchener-Cambridge-Waterloo,0.601540762,-0.304230085,-0.43973303,93.81952558,73.7959096,0.271337749
2020,10,London,0.59956499,-0.3259269,-0.395559945,70.81613374,62.88205575,0.12617396
2020,10,Moncton,0.828875625,-0.210540593,-0.286610094,64.93349347,55.71114605,0.165538641
2020,10,Montreal,0.680637554,-0.235788983,-0.281030553,79.99194538,69.98225829,0.143031782
2020,10,Oshawa,0.598896459,-0.323270519,-0.399114586,62.70262067,57.48954816,0.090678613
2020,10,"Ottawa-Gatineau, Ontario",0.634515741,-0.397478487,-0.45621123,133.8106272,109.2519405,0.224789478
2020,10,"Ottawa-Gatineau, Quebec",0.551340913,-0.242716924,-0.296858315,63.06750921,56.13928759,0.123411285
2020,10,QuebecCity,0.655334617,-0.266704423,-0.30291988,59.37401967,55.10511194,0.077468452
2020,10,Regina,0.828666831,-0.207137546,-0.294308102,94.09599148,84.29246732,0.11630368
2020,10,Saskatoon,0.715402648,-0.292643039,-0.342740221,86.13667267,71.48824245,0.204906845
2020,10,Sherbrooke,0.747695633,-0.133563128,-0.248701823,64.4481273,56.40763785,0.142542566
2020,10,St.Catherine,0.590251731,-0.350138539,-0.326220695,52.54994067,57.80403263,-0.090894903
2020,10,StJohn,0.707810144,-0.183203956,-0.318188806,53.54807328,55.60783114,-0.037040788
2020,10,Toronto,0.608946283,-0.327242606,-0.412288778,87.88704752,73.25774593,0.199696311
2020,10,Vancouver,0.634401782,-0.266837346,-0.285614046,74.52073505,67.52333156,0.103629417
2020,10,Victoria,0.662830147,-0.318969703,-0.358736878,66.50514949,55.98353833,0.18794116
2020,10,WhiteHorse,0.744900187,-0.185213754,-0.221742961,82.02716944,74.92276783,0.094823
2020,10,Windsor,0.585167911,-0.355258172,-0.3645136,54.33333464,55.44550985,-0.020058887
2020,10,WinniPeg,0.699652977,-0.311267593,-0.340278711,73.20791595,65.45471114,0.11845144
2020,10,YellowKnife,0.733902153,-0.088121136,-0.119946489,80.89215768,80.51378647,0.004699459
2020,11,Calgary,0.720314717,-0.22633267,-0.340540681,78.39011608,65.32803974,0.19994594
2020,11,Charlottetown,0.760735912,-0.204297727,-0.226302673,50.78979178,49.17583879,0.03282004
2020,11,Edmonton,0.717819009,-0.236402032,-0.298257185,72.7959549,66.26154688,0.098615386
2020,11,GreaterSudbury,0.677522846,-0.279280532,-0.365250463,75.42089784,64.79210662,0.164044538
2020,11,Halifax,0.69318395,-0.283206863,-0.40789442,67.41063487,54.16866223,0.244458181
2020,11,Hamilton,0.76297662,-0.133257826,-0.384739297,105.7134573,73.72195294,0.433948141
2020,11,Iqaluit,1.169918802,0.212835873,0.225513134,89.78348274,94.55282101,-0.050440994
2020,11,Kelowna,0.825212804,-0.213131867,-0.264688162,73.2223423,64.56969898,0.134004703
2020,11,Kitchener-Cambridge-Waterloo,0.708964088,-0.172035428,-0.393201613,102.9110799,74.22611408,0.386453826
2020,11,London,0.650021224,-0.240556183,-0.357476632,75.16399327,64.30757684,0.168820176
2020,11,Moncton,0.898832245,-0.180310336,-0.259267045,66.04430062,56.32814187,0.172492087
2020,11,Montreal,0.783777202,-0.113802424,-0.214052507,85.08131154,70.68929995,0.203595333
2020,11,Oshawa,0.644691467,-0.310274237,-0.390279792,66.48285278,58.56969756,0.135106643
2020,11,"Ottawa-Gatineau, Ontario",0.391362745,-0.370940212,-0.458209596,83.16898609,112.9206884,-0.263474327
2020,11,"Ottawa-Gatineau, Quebec",0.576590009,-0.300585237,-0.324311266,60.60908817,59.14034883,0.02483481
2020,11,QuebecCity,0.694108717,-0.296231733,-0.293902572,58.935395,56.91321667,0.035530909
2020,11,Regina,0.927045131,-0.125735674,-0.29527814,103.4528815,84.58109887,0.223120565
2020,11,Saskatoon,0.807726114,-0.22762792,-0.330954098,93.49809937,71.99724479,0.298634408
2020,11,Sherbrooke,0.766695607,-0.247595667,-0.279200768,61.71342628,59.43181547,0.038390394
2020,11,St.Catherine,0.626946009,-0.300860242,-0.328113031,57.10325222,57.64346799,-0.009371674
2020,11,StJohn,0.761695613,-0.11587572,-0.305190706,55.73616406,54.00410054,0.032072815
2020,11,Toronto,0.732753643,-0.182788186,-0.359264124,97.15345178,72.83775853,0.333833629
2020,11,Vancouver,0.732164947,-0.191538358,-0.280504397,82.42760244,68.28854721,0.207048704
2020,11,Victoria,0.727353506,-0.289565596,-0.36978708,69.43070508,55.63293324,0.248014459
2020,11,WhiteHorse,0.786091995,-0.196996313,-0.183300812,79.96798611,77.59239615,0.030616273
2020,11,Windsor,0.650718064,-0.281655406,-0.355532882,60.65190658,55.50295332,0.092768996
2020,11,WinniPeg,0.805762551,-0.205926355,-0.310667203,79.36332614,64.56782318,0.22914669
2020,11,YellowKnife,0.71267097,-0.089708042,-0.121171489,81.76497115,83.08673476,-0.015908239
2020,12,Calgary,0.79936111,-0.143983867,-0.221489008,76.18665035,67.99657117,0.120448414
2020,12,Charlottetown,0.859319457,-0.122633099,-0.106946759,52.00310177,52.81964029,-0.015458994
2020,12,Edmonton,0.820972365,-0.109483086,-0.161312751,73.10257474,68.70361279,0.064028102
2020,12,GreaterSudbury,0.741213117,-0.178583405,-0.254336022,74.04752797,66.73951075,0.109500611
2020,12,Halifax,0.736022635,-0.211959763,-0.295616166,65.14480548,56.66159093,0.149717197
2020,12,Hamilton,0.819397481,-0.122833909,-0.329209858,104.8406148,78.9546553,0.327858558
2020,12,Iqaluit,1.345551275,0.48017374,0.375237372,93.57285207,91.34715978,0.024365205
2020,12,Kelowna,0.949208079,-0.113082036,-0.17632406,75.49998638,67.29404282,0.121941604
2020,12,Kitchener-Cambridge-Waterloo,0.717707914,-0.243678762,-0.353521383,99.53193807,81.45772185,0.221884627
2020,12,London,0.684855217,-0.267858034,-0.350717721,73.09535396,64.32653292,0.136317327
2020,12,Moncton,1.021591892,-0.057931854,-0.108202335,66.29179038,58.82016856,0.127024828
2020,12,Montreal,0.825939159,-0.093468874,-0.178087573,84.64841107,71.3514235,0.186359107
2020,12,Oshawa,0.717423716,-0.191037481,-0.291128388,65.75590777,58.81392718,0.118032937
2020,12,"Ottawa-Gatineau, Ontario",0.429482577,-0.33337517,-0.403713245,130.7459734,106.4457044,0.228287925
2020,12,"Ottawa-Gatineau, Quebec",0.65738116,-0.074137043,-0.195565726,61.47433319,57.14556469,0.07574986
2020,12,QuebecCity,0.814230212,-0.070020846,-0.164939064,62.66792705,54.33574534,0.15334623
2020,12,Regina,1.027030746,-0.028416696,-0.161621872,100.0282522,83.67096824,0.195495334
2020,12,Saskatoon,0.956223404,-0.103256386,-0.201808534,92.196824,74.78226567,0.232870162
2020,12,Sherbrooke,0.896413769,0.010329296,-0.144473044,63.53888818,55.22600565,0.150524783
2020,12,St.Catherine,0.706516813,-0.281113855,-0.269281033,57.59682515,60.03748514,-0.040652269
2020,12,StJohn,0.750737953,-0.135510451,-0.224296625,52.97997361,56.72104073,-0.065955544
2020,12,Toronto,0.789108453,-0.18885104,-0.318773452,96.3797865,76.63724229,0.257610316
2020,12,Vancouver,0.771840945,-0.123038837,-0.237339966,83.11658595,67.26377535,0.235681249
2020,12,Victoria,0.757019024,-0.25339868,-0.327099924,69.01473567,56.68217466,0.217573886
2020,12,WhiteHorse,0.85144226,-0.282679437,-0.089196933,79.55272276,94.35352963,-0.156865429
2020,12,Windsor,0.711352281,-0.239414903,-0.277023655,57.67939922,58.17151151,-0.008459679
2020,12,WinniPeg,0.859447769,-0.199956661,-0.245629535,76.80371177,68.13204402,0.127277376
2020,12,YellowKnife,0.782525042,-0.010608527,-0.029764728,81.46744112,79.40336145,0.025994865
2020,13,Calgary,0.904670371,-0.143690706,-0.208841899,81.60420048,74.12105773,0.100958391
2020,13,Charlottetown,1.08111265,-0.102936832,-0.085986824,60.40245351,60.052658,0.005824813
2020,13,Edmonton,0.958186353,-0.103440568,-0.145542852,79.48908479,75.17590042,0.057374562
2020,13,GreaterSudbury,0.871389824,-0.223393753,-0.266213514,79.94702841,72.73715066,0.099122356
2020,13,Halifax,0.866896802,-0.246512549,-0.344620131,72.65844248,61.36732568,0.183992323
2020,13,Hamilton,0.949047762,-0.125619693,-0.337754978,112.2036734,82.54249462,0.359344347
2020,13,Iqaluit,1.305857185,0.157170804,0.238686424,92.83533173,107.216396,-0.134131204
2020,13,Kelowna,1.086766363,-0.122050382,-0.170105887,81.04844573,73.6974998,0.099744848
2020,13,Kitchener-Cambridge-Waterloo,0.947273751,-0.111248387,-0.303932141,110.6809847,87.32089813,0.267519998
2020,13,London,0.838790336,-0.181886425,-0.242160033,75.68695,71.67614913,0.055957259
2020,13,Moncton,1.154871753,-0.11698697,-0.139671298,68.72620778,61.92095465,0.109902265
2020,13,Montreal,0.897586542,-0.12672122,-0.190581635,85.7996644,73.6411924,0.165104225
2020,13,Oshawa,0.764535461,-0.256137098,-0.309480573,66.02072034,61.00898407,0.082147512
2020,13,"Ottawa-Gatineau, Ontario",0.958902055,-0.387454257,-0.400896384,158.9028638,137.3186582,0.157183342
2020,13,"Ottawa-Gatineau, Quebec",0.720865876,-0.180397734,-0.225074347,63.17664079,59.4955548,0.061871614
2020,13,QuebecCity,0.91263735,-0.170908078,-0.187213251,62.9293053,57.96918922,0.085564697
2020,13,Regina,1.180904974,-0.064845352,-0.149966318,106.368865,92.05944475,0.155436743
2020,13,Saskatoon,1.105743628,-0.126197802,-0.171588408,97.79879963,82.72264609,0.182249411
2020,13,Sherbrooke,0.986318037,-0.086849319,-0.088117372,63.57478529,59.45643145,0.069266751
2020,13,St.Catherine,0.799293974,-0.277920613,-0.26293803,60.42737774,62.00208992,-0.025397727
2020,13,StJohn,1.029517701,-0.053920514,-0.142959541,60.70285011,64.6594864,-0.061191892
2020,13,Toronto,0.881132517,-0.217024829,-0.32201855,100.0364312,81.4893131,0.227601846
2020,13,Vancouver,0.836748248,-0.177721626,-0.265224355,86.96908566,71.20553939,0.221380898
2020,13,Victoria,0.84962733,-0.265790719,-0.328121787,73.1555433,60.56782537,0.207828461
2020,13,WhiteHorse,1.03148833,-0.165317933,-0.118048269,88.16964466,88.08194685,9.96E-04
2020,13,Windsor,0.908860772,-0.173673337,-0.224998645,64.87702524,61.37498189,0.057059786
2020,13,WinniPeg,1.020108815,-0.189969147,-0.214123409,83.02978331,74.57302158,0.113402428
2020,13,YellowKnife,0.968887847,-0.090879692,-0.001532299,92.16143784,99.27559938,-0.071660726
2020,14,Calgary,0.888658645,-0.123847475,-0.24223547,79.44068775,67.82429302,0.171271888
2020,14,Charlottetown,1.036903721,-0.087020494,-0.081507237,54.32370405,54.32422267,-9.55E-06
2020,14,Edmonton,0.945027586,-0.086207423,-0.166005025,76.22384882,69.45364891,0.097477959
2020,14,GreaterSudbury,0.866083111,-0.223502368,-0.288744542,77.76814012,69.02657612,0.126640556
2020,14,Halifax,0.855970595,-0.221309436,-0.301158199,65.61547063,56.91847965,0.152797317
2020,14,Hamilton,0.888915055,-0.106750028,-0.315936872,98.02553704,74.88044871,0.309093879
2020,14,Iqaluit,1.11182845,0.356856771,0.271190103,83.84998588,89.14465678,-0.059394148
2020,14,Kelowna,1.034574685,-0.127517291,-0.167958049,72.92468954,67.19595325,0.085254186
2020,14,Kitchener-Cambridge-Waterloo,0.797698136,-0.185476888,-0.339826742,96.11527689,77.21753842,0.244733759
2020,14,London,0.79670644,-0.194160565,-0.27215429,73.16489516,67.26045707,0.087784686
2020,14,Moncton,1.134567018,-0.127347905,-0.151720699,65.49702971,60.4290966,0.083865776
2020,14,Montreal,0.912115243,-0.115451192,-0.182808309,82.99449935,72.20911783,0.149363153
2020,14,Oshawa,0.821179786,-0.234190637,-0.293331477,64.87111634,59.34274609,0.09316
2020,14,"Ottawa-Gatineau, Ontario",0.810613879,-0.222787065,-0.378162181,128.3590862,95.25917399,0.347472173
2020,14,"Ottawa-Gatineau, Quebec",0.788202804,-0.144140791,-0.211278386,65.28806571,60.56031708,0.078066775
2020,14,QuebecCity,1.034049216,-0.091817944,-0.139727684,65.70556663,57.58932601,0.140933072
2020,14,Regina,1.162413987,0.03665077,-0.126049957,104.9366818,86.01510961,0.219979632
2020,14,Saskatoon,1.072316175,-0.099837828,-0.207097578,91.48382978,75.80430213,0.206842187
2020,14,Sherbrooke,1.129559843,0.006293737,-0.11247848,68.8172599,58.80780456,0.170206241
2020,14,St.Catherine,0.825015769,-0.272890154,-0.24912632,57.36499697,59.77743428,-0.04035699
2020,14,StJohn,0.950802622,-0.077762686,-0.167671957,54.61744384,59.3247873,-0.079348678
2020,14,Toronto,0.879268731,-0.157676084,-0.297911871,95.1682793,75.47334435,0.260952196
2020,14,Vancouver,0.792327334,-0.163530538,-0.22593198,76.05013388,66.76661797,0.139044274
2020,14,Victoria,0.875048721,-0.202491849,-0.272809831,67.90305523,57.22436116,0.186610979
2020,14,WhiteHorse,1.050828175,-0.087555664,-0.073490224,83.52823061,81.52162237,0.02461443
2020,14,Windsor,0.875909853,-0.18471674,-0.244291829,60.81951464,56.91063643,0.068684493
2020,14,WinniPeg,1.029321732,-0.11541067,-0.176665141,76.60413171,67.85433011,0.12894979
2020,14,YellowKnife,0.920769742,0.140196016,0.033504377,82.70164806,78.26500564,0.056687435
2020,15,Calgary,0.951909962,-0.105554028,-0.194445104,78.5223135,69.90236248,0.123314159
2020,15,Charlottetown,1.111765098,-0.076347616,-0.06467459,55.62275234,56.43291469,-0.014356202
2020,15,Edmonton,0.985465402,-0.103555715,-0.149308576,73.96498784,69.99755366,0.056679612
2020,15,GreaterSudbury,1.004149823,-0.122738559,-0.175550721,76.93727333,70.55344182,0.090482213
2020,15,Halifax,0.909826015,-0.16272971,-0.258334956,65.58227945,57.08151025,0.148923341
2020,15,Hamilton,0.89099031,-0.115690508,-0.257423963,91.49749546,77.68623991,0.177782521
2020,15,Iqaluit,1.205243456,0.116554668,0.164245649,87.29890832,95.97946767,-0.090441837
2020,15,Kelowna,1.04944435,-0.120728197,-0.15033481,71.77313979,68.43352111,0.048800918
2020,15,Kitchener-Cambridge-Waterloo,0.886645144,-0.118675783,-0.279216503,96.44988458,77.47604501,0.244899434
2020,15,London,0.924478749,-0.115286001,-0.204180396,77.13590417,69.41213828,0.111273995
2020,15,Moncton,1.259899707,-0.026471486,-0.073279609,65.76519733,60.85728967,0.080646175
2020,15,Montreal,1.015483626,-0.024175948,-0.112227578,85.68297174,72.81283982,0.176756352
2020,15,Oshawa,0.903894061,-0.14466142,-0.222261384,66.26612013,59.8134376,0.107880148
2020,15,"Ottawa-Gatineau, Ontario",0.563508354,-0.249011911,-0.30272902,80.38687617,114.6166162,-0.298645529
2020,15,"Ottawa-Gatineau, Quebec",0.882647563,-0.082861975,-0.168523816,67.04229699,59.67071876,0.123537614
2020,15,QuebecCity,1.139029014,-0.068432079,-0.120248391,64.35659138,56.66896523,0.135658488
2020,15,Regina,1.262029955,0.035970926,-0.104580735,101.4459317,85.25646436,0.189891376
2020,15,Saskatoon,1.147722024,-0.108731331,-0.181504748,90.03022713,78.03832191,0.153666877
2020,15,Sherbrooke,1.27387035,0.020461312,-0.076317221,68.33130178,59.03960714,0.157380699
2020,15,St.Catherine,0.938840566,-0.171052351,-0.177385573,59.40017373,60.03532755,-0.010579668
2020,15,StJohn,1.003809387,-0.103707243,-0.141938981,54.87424426,61.79319776,-0.111969501
2020,15,Toronto,0.920305512,-0.143539934,-0.274172094,93.81003994,75.73271526,0.238699017
2020,15,Vancouver,0.810754902,-0.160497182,-0.215889127,78.19796179,69.02427501,0.132905225
2020,15,Victoria,0.89222212,-0.211497894,-0.252284644,67.95205012,59.31488924,0.145615393
2020,15,WhiteHorse,1.112652973,-0.025983477,-0.055124062,83.78595333,78.75938529,0.063821829
2020,15,Windsor,0.947622989,-0.104770448,-0.165419147,59.68835162,57.24531344,0.04267665
2020,15,WinniPeg,1.08634851,-0.114860689,-0.174671052,77.00625835,68.45206291,0.124966218
2020,15,YellowKnife,0.971720765,0.128773023,-0.003453585,87.10523241,80.94257872,0.076136118
2020,16,Calgary,0.918838823,-0.065945431,-0.184256738,76.70440243,66.3985249,0.155212447
2020,16,Charlottetown,1.114742917,-0.045818143,-0.0081195,50.40393702,52.16545331,-0.033767871
2020,16,Edmonton,0.96027475,-0.041589668,-0.118401868,70.87139144,65.48447349,0.082262522
2020,16,GreaterSudbury,1.059180802,0.080810355,-0.014023887,73.15492066,66.05662641,0.107457717
2020,16,Halifax,0.940747124,-0.035998592,-0.145163037,60.77182878,52.92574231,0.148247075
2020,16,Hamilton,0.906855275,-0.012118159,-0.179522469,88.07857051,72.63869489,0.212557173
2020,16,Iqaluit,1.261262994,0.675259341,0.309455742,92.30937847,78.87427308,0.170335711
2020,16,Kelowna,1.010315605,-0.078906221,-0.131489081,68.41607683,63.42453151,0.078700547
2020,16,Kitchener-Cambridge-Waterloo,0.863115773,-0.094756501,-0.181391561,87.28339804,76.91500314,0.134803282
2020,16,London,0.91745832,-0.023021051,-0.127228436,70.05923181,62.84564212,0.114782656
2020,16,Moncton,1.256533062,0.089195752,0.023537699,60.61194449,55.65880572,0.088991108
