Dimension_Name,Dimension_Category,Tab,Measure,Year,Value
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2011,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2012,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2013,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2014,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2015,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2016,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2017,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2018,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2019,
Nunavut,Géographie,Consommation d’énergie,"Consommation d’énergie (térajoules), par région",2020,
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,35458587
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,32189555
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,34193994
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,33112125
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,33677103
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,33118098
National (tous secteurs confondus),Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Terre-Neuve-et-Labrador,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Île-du-Prince-Édouard,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Nouvelle-Écosse,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Nouveau-Brunswick,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Québec,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Ontario,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Manitoba,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Saskatchewan,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Alberta,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Colombie-Britannique,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Yukon,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Territoires du Nord-Ouest,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2009,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2010,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2011,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2012,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2013,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2014,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2015,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2016,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2017,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2018,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2019,
Nunavut,Géographie,Consommation d’eau,"Consommation d’eau (mètres cubes), par région",2020,
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2009,613955
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2010,629167
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2011,635845
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2012,640369
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2013,642982
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2014,646091
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2015,651501
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2016,627847
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2017,637788
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2018,647726
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2019,643907
Tous secteurs confondus,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2020,578462
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2009,63412
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2010,64726
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2011,65902
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2012,67287
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2013,69450
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2014,68822
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2015,70485
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2016,70577
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2017,70992
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2018,72867
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2019,72185
Agriculture,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2020,73164
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2009,6685
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2010,7540
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2011,7407
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2012,7699
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2013,7271
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2014,7178
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2015,8303
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2016,9266
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2017,9896
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2018,9818
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2019,9850
Construction,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2020,8633
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2009,6018
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2010,7216
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2011,7113
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2012,7244
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2013,7420
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2014,6810
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2015,8240
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2016,7682
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2017,7327
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2018,7009
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2019,5650
Sylviculture et exploitation forestière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2020,5251
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2009,138544
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2010,142870
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2011,146281
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2012,145398
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2013,145914
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2014,147137
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2015,145929
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2016,143251
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2017,141302
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2018,143862
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2019,144767
Industrie manufacturière,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2020,132140
Mines et carrières,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2009,7639
Mines et carrières,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2010,8614
Mines et carrières,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2011,9894
Mines et carrières,Secteur,Émissions de GES,"Émissions de gaz à effet de serre (GES) (Kilotonnes d’équivalents de dioxyde de carbone [CO2]), par secteur d’activité",2012,10308
